Data transação;CNPJ;Emitente;Descrição;docto;Natureção oper;Imposto;Vencimento;Tipo imp;Cod ret;Aliq;Valor imposto;Total NF
06/02/15;2525;53113791001790;TOTVS S.A.;TOTVS;0350578;293392;0;20/03/15;IRPF;1708;1,5;159,49;10632,49
06/02/15;2525;53113791001790;TOTVS S.A.;TOTVS;0350578;293392;0;31/03/15;IRPF;5952;4,65;494,41;10632,49
06/02/15;4250;82497587000150;DON RAPHAEL CONSTRUÇÕES CIVIS LTDA;DON RAPHAEL;0000084;193392;0;20/03/15;IRPF;2631;11;55;1000
06/02/15;4586;04851114000104;ERGOCLIN MEDICINA DO TRABALHO S/S LTDA EPP;ERGOCLIN;0064015;193392;0;20/03/15;IRPF;1708;1,5;34,2;2280
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024234;193392;0;20/03/15;IRPF;3;5;612,06;12241,27
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024234;193392;0;20/03/15;IRPF;1708;1;122,41;12241,27
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024234;193392;0;31/03/15;IRPF;5952;4,65;569,22;12241,27
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024234;193392;0;20/03/15;IRPF;2631;11;1170,64;12241,27
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024235;193392;0;31/03/15;IRPF;5952;4,65;324,29;6973,86
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024235;193392;0;20/03/15;IRPF;3;5;348,69;6973,86
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024235;193392;0;20/03/15;IRPF;1708;1;69,74;6973,86
09/02/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024235;193392;0;20/03/15;IRPF;2631;11;731,18;6973,86
09/02/15;2525;53113791001790;TOTVS S.A.;TOTVS;0354924;293392;0;13/03/15;IRPF;5952;4,65;1,58;34,05
09/02/15;3430;13437266000148;ABAITI SERVICOS LTDA - EPP;ABAITI 1;0003808;193392;0;20/03/15;IRPF;1708;1;21;2100
09/02/15;3430;13437266000148;ABAITI SERVICOS LTDA - EPP;ABAITI 1;0003808;193392;0;20/03/15;IRPF;3;5;105;2100
09/02/15;4408;76616218000137;SCI SISTEMAS DE PREVENCAO DE INCENDIO LTDA;SCI SISTEMAS;0000874;193392;0;20/03/15;IRPF;3;5;87,34;1746,8
10/02/15;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0009310;293392;0;20/03/15;IRPF;1708;1,5;42,07;2805
10/02/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000534;193392;0;20/03/15;IRPF;3;4,61;208,46;4522
10/02/15;2605;09230435000105;ARAUCLIN - MEDICINA E SEGURANCA DO TRABALHO LTDA.;ARAUCLIN ME;0001481;193392;0;20/03/15;IRPF;1708;1,5;10,05;669,68
10/02/15;2605;09230435000105;ARAUCLIN - MEDICINA E SEGURANCA DO TRABALHO LTDA.;ARAUCLIN ME;0001482;193392;0;20/03/15;IRPF;1708;1,5;15,66;1044,21
10/02/15;3244;57029431004780;ATLAS COPCO BRASIL LTDA;ATLAS SP;0001162;293391;0;20/03/15;IRPF;2631;11;361,08;3282,53
10/02/15;4513;17613460000198;GIRASOLE CONSULTORIA;GIRASOLE;0000018;193392;0;20/03/15;IRPF;1708;1,5;13,07;871,94
11/02/15;2031;04290515000124;GARDEN HOUSE JARDINAGEM LTDA;GARDEN HOUSE;0000548;193392;0;20/03/15;IRPF;3;5;150,17;3003,4
11/02/15;2031;04290515000124;GARDEN HOUSE JARDINAGEM LTDA;GARDEN HOUSE;0000548;193392;0;20/03/15;IRPF;2631;11;330,37;3003,4
12/02/15;4250;82497587000150;DON RAPHAEL CONSTRUÇÕES CIVIS LTDA;DON RAPHAEL;0000093;193392;0;20/03/15;IRPF;2631;11;191,34;3479
12/02/15;4250;82497587000150;DON RAPHAEL CONSTRUÇÕES CIVIS LTDA;DON RAPHAEL;0000094;193392;0;20/03/15;IRPF;2631;11;145,97;2654
13/02/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008821;193392;0;20/03/15;IRPF;3;5;949,65;18993,01
13/02/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008821;193392;0;20/03/15;IRPF;1708;1;189,93;18993,01
13/02/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008821;193392;0;20/03/15;IRPF;2631;11;2089,23;18993,01
13/02/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008821;193392;0;31/03/15;IRPF;5952;4,65;883,17;18993,01
13/02/15;4573;04740826000148;GATI TECNOLOGIA DA INFORMAÇÃO LTDA;GATI TECNOLO;0005736;293392;0;20/03/15;IRPF;1708;1,5;50,1;3340,23
19/02/15;3098;04523560000181;PLUS SANTE EMERGENCIAS MEDICAS LTDA;PLUS SANTE;0037680;193392;0;20/03/15;IRPF;1708;1,5;46,56;3103,68
20/02/15;4250;82497587000150;DON RAPHAEL CONSTRUÇÕES CIVIS LTDA;DON RAPHAEL;0000096;193392;0;20/03/15;IRPF;2631;11;389,34;7079
26/02/15;3586;14650011000121;ATELIWARE SOFTWARE LTDA;ATELIWARE SO;0000945;193392;0;31/03/15;IRPF;5952;4,65;344,06;3694,1
26/02/15;3586;14650011000121;ATELIWARE SOFTWARE LTDA;ATELIWARE SO;0000945;193392;0;20/03/15;IRPF;1708;1,5;55,41;3694,1
27/02/15;564;02548657000113;BECKER FLORES PIOLI & KISHINO - SOCIEDADE DE ADVOGADOS - EPP;RICARDO BECK;0001867;193392;0;20/03/15;IRPF;1708;1,5;148,75;9917
27/02/15;564;02548657000113;BECKER FLORES PIOLI & KISHINO - SOCIEDADE DE ADVOGADOS - EPP;RICARDO BECK;0001867;193392;0;31/03/15;IRPF;5952;4,65;461,14;9917
27/02/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000549;193392;0;20/03/15;IRPF;3;4,61;190,44;4131
27/02/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000554;193392;0;20/03/15;IRPF;3;4,61;414,98;9001,8
28/02/15;4106;02164107000109;TURBAY & CANUTO PSICOLOGOS ASSOCIADOS SS;COMPORTAMENT;0002190;193392;0;20/03/15;IRPF;1708;1,5;265,2;17680
28/02/15;4106;02164107000109;TURBAY & CANUTO PSICOLOGOS ASSOCIADOS SS;COMPORTAMENT;0002190;193392;0;13/03/15;IRPF;5952;4,65;822,12;17680
28/02/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012437;193392;0;20/03/15;IRPF;3;5;107,1;2142
28/02/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012437;193392;0;20/03/15;IRPF;2631;11;117,81;2142
01/03/15;2810;53982542000769;TRANSPORTADORA AQUARIUN EIRELI;AQUARIUN PR;0000061;193392;0;20/03/15;IRPF;3;5;10;200
01/03/15;2810;53982542000769;TRANSPORTADORA AQUARIUN EIRELI;AQUARIUN PR;0000062;193392;0;20/03/15;IRPF;3;5;10;200
01/03/15;3586;14650011000121;ATELIWARE SOFTWARE LTDA;ATELIWARE SO;0000955;193392;0;20/04/15;IRPF;1708;1,5;16,04;1069,12
01/03/15;4379;20014456000118;DIOGO RAPHAEL LOPES EIRELI ME;DIOGO RAPHA;0000011;193392;0;31/03/15;IRPF;1708;1,5;41,85;2790
02/03/15;2810;53982542000769;TRANSPORTADORA AQUARIUN EIRELI;AQUARIUN PR;0000060;193392;0;20/03/15;IRPF;3;5;15;300
02/03/15;4484;19076404000197;CETRIC - CENTRAL DE TRATAMENTO DE RESIDUOS SOLIDOS, INDUSTRIAIS E COMERCIAIS;CETRIC 1;0005737;293392;0;20/04/15;IRPF;3;5;1091,27;21825,4
03/03/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002026;193392;0;20/04/15;IRPF;3;5;248,5;4970
03/03/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002026;193392;0;20/04/15;IRPF;2631;3,5;110,75;4970
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024614;193392;0;20/04/15;IRPF;3;5;716,11;14322,27
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024614;193392;0;30/04/15;IRPF;5952;4,65;665,98;14322,27
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024614;193392;0;20/04/15;IRPF;2631;11;1399,55;14322,27
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024614;193392;0;20/04/15;IRPF;1708;1;143,22;14322,27
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024615;193392;0;20/04/15;IRPF;1708;1;81,59;8159,4
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024615;193392;0;30/04/15;IRPF;5952;4,65;379,41;8159,4
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024615;193392;0;20/04/15;IRPF;3;5;407,97;8159,4
03/03/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0024615;193392;0;20/04/15;IRPF;2631;11;861,59;8159,4
03/03/15;4484;19076404000197;CETRIC - CENTRAL DE TRATAMENTO DE RESIDUOS SOLIDOS, INDUSTRIAIS E COMERCIAIS;CETRIC 1;0005823;293392;0;20/04/15;IRPF;3;5;58,81;1176,26
04/03/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008959;193392;0;20/04/15;IRPF;2631;11;2465,29;22411,75
04/03/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008959;193392;0;20/04/15;IRPF;1708;1;224,12;22411,75
04/03/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008959;193392;0;20/04/15;IRPF;3;5;1120,58;22411,75
04/03/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0008959;193392;0;30/04/15;IRPF;5952;4,65;1042,15;22411,75
05/03/15;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0046232;193392;0;20/04/15;IRPF;3;5;8,55;171
05/03/15;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0046233;193392;0;20/04/15;IRPF;3;5;8,55;171
05/03/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008586;293392;0;20/04/15;IRPF;1708;1,5;107,74;7182,52
05/03/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008586;293392;0;15/04/15;IRPF;5952;4,65;400;7182,52
05/03/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008598;293392;0;15/04/15;IRPF;5952;4,65;839,9;18062,4
05/03/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008598;293392;0;20/04/15;IRPF;1708;1,5;270,94;18062,4
05/03/15;4531;27487782000191;ONDA ENERGIA E SISTEMAS;ONDA;0000266;193392;0;20/04/15;IRPF;2631;3,5;223,71;6391,8
06/03/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000572;193392;0;20/04/15;IRPF;3;4,61;220,19;4776,3
06/03/15;2525;53113791001790;TOTVS S.A.;TOTVS;0356480;293392;0;30/04/15;IRPF;5952;4,65;496,43;10632,49
06/03/15;2525;53113791001790;TOTVS S.A.;TOTVS;0356480;293392;0;20/04/15;IRPF;1708;1,5;159,49;10632,49
06/03/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012516;193392;0;20/04/15;IRPF;3;5;83,25;1665
06/03/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012516;193392;0;20/04/15;IRPF;2631;11;91,58;1665
09/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003454;193394;0;31/03/15;IRPF;5952;4,65;20,83;447,86
09/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003455;193394;0;15/04/15;IRPF;5952;4,65;20,83;447,86
10/03/15;2525;53113791001790;TOTVS S.A.;TOTVS;0360677;293392;0;15/04/15;IRPF;5952;4,65;3,53;76,12
10/03/15;2605;09230435000105;ARAUCLIN - MEDICINA E SEGURANCA DO TRABALHO LTDA.;ARAUCLIN ME;0001786;193392;0;20/04/15;IRPF;1708;1,5;12,68;845,25
10/03/15;4408;76616218000137;SCI SISTEMAS DE PREVENCAO DE INCENDIO LTDA;SCI SISTEMAS;0000907;193392;0;20/04/15;IRPF;3;5;87,34;1746,8
11/03/15;1511;75155309000150;SENIND ENGENHARIA E MONTAGEM LTDA;SENIND;0002213;193392;0;20/04/15;IRPF;1708;1,5;22,35;1490
11/03/15;2605;09230435000105;ARAUCLIN - MEDICINA E SEGURANCA DO TRABALHO LTDA.;ARAUCLIN ME;0001791;193392;0;20/04/15;IRPF;1708;1,5;24,88;1658,76
11/03/15;3244;57029431004780;ATLAS COPCO BRASIL LTDA;ATLAS SP;0001699;293391;0;20/04/15;IRPF;2631;11;361,08;3282,53
11/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003453;193394;0;31/03/15;IRPF;5952;4,65;20,83;447,88
11/03/15;4379;20014456000118;DIOGO RAPHAEL LOPES EIRELI ME;DIOGO RAPHA;0000020;193392;0;20/04/15;IRPF;1708;1,5;66,02;4401,37
12/03/15;2031;04290515000124;GARDEN HOUSE JARDINAGEM LTDA;GARDEN HOUSE;0000562;193392;0;20/04/15;IRPF;3;5;150,17;3003,4
12/03/15;2031;04290515000124;GARDEN HOUSE JARDINAGEM LTDA;GARDEN HOUSE;0000562;193392;0;20/04/15;IRPF;2631;11;330,37;3003,4
12/03/15;3301;81703126000124;QUIMILAUS IND E COM PROD QUIM LTDA;QUMILAUS;0042572;155601;0;20/04/15;IRPF;1708;1,5;5,93;395,6
12/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003450;193394;0;31/03/15;IRPF;5952;4,65;249,96;447,86
12/03/15;4489;12875706000186;V F N & CIA LTDA;MAKEUP;0000310;193392;0;20/04/15;IRPF;3;5;90;1800
12/03/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012552;193392;0;20/04/15;IRPF;2631;11;63,8;1160
12/03/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012552;193392;0;20/04/15;IRPF;3;5;58;1160
16/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003451;193394;0;31/03/15;IRPF;5952;4,65;20,83;447,86
16/03/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003452;193394;0;31/03/15;IRPF;5952;4,65;20,83;447,86
17/03/15;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0045398;193392;0;20/03/15;IRPF;3;5;8,55;171
17/03/15;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0045399;193392;0;20/03/15;IRPF;3;5;8,55;171
19/03/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002116;193392;0;20/04/15;IRPF;2631;3,5;261,1;7460
19/03/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002116;193392;0;20/04/15;IRPF;3;5;373;7460
19/03/15;3098;04523560000181;PLUS SANTE EMERGENCIAS MEDICAS LTDA;PLUS SANTE;0038496;193392;0;20/04/15;IRPF;1708;1,5;48,34;3222,4
23/03/15;3043;06370135000125;INVESTVAGA CONSULTORIA DE RH LTDA ME;INVESTVAGA;0000950;193392;0;20/04/15;IRPF;1708;1,5;119,77;7985,33
23/03/15;3043;06370135000125;INVESTVAGA CONSULTORIA DE RH LTDA ME;INVESTVAGA;0000950;193392;0;15/04/15;IRPF;5952;4,65;371,3;7985,33
25/03/15;564;02548657000113;BECKER FLORES PIOLI & KISHINO - SOCIEDADE DE ADVOGADOS - EPP;RICARDO BECK;0001940;193392;0;30/04/15;IRPF;5952;4,65;461,14;9917
25/03/15;564;02548657000113;BECKER FLORES PIOLI & KISHINO - SOCIEDADE DE ADVOGADOS - EPP;RICARDO BECK;0001940;193392;0;20/04/15;IRPF;1708;1,5;148,75;9917
26/03/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000300;193392;0;20/04/15;IRPF;3;5;324,76;6495,3
26/03/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000300;193392;0;20/04/15;IRPF;2631;11;714,48;6495,3
26/03/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000300;193392;0;15/04/15;IRPF;5952;4,65;302,01;6495,3
26/03/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000300;193392;0;20/04/15;IRPF;1708;1;64,95;6495,3
30/03/15;4409;01097735000148;HARBOR INFORMATICA INDUTRIAL LTDA;HARBOR;0000418;293392;0;20/04/15;IRPF;1708;1,5;323,76;21584
30/03/15;4409;01097735000148;HARBOR INFORMATICA INDUTRIAL LTDA;HARBOR;0000418;293392;0;30/04/15;IRPF;5952;4,65;1003,66;21584
31/03/15;3699;05784056000106;MAQMOTOR MANUTENCAO EM MAQUINAS E MOTORES LTDA;MAQMOTOR;0000304;193391;0;20/04/15;IRPF;3;5;79,75;1595,13
01/04/15;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0009362;293392;0;20/05/15;IRPF;1708;1,5;42,07;2805
01/04/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000585;193392;0;20/04/15;IRPF;3;4,61;351,38;7622,1
02/04/15;3699;05784056000106;MAQMOTOR MANUTENCAO EM MAQUINAS E MOTORES LTDA;MAQMOTOR;0000305;193391;0;20/04/15;IRPF;3;5;61,42;1228,5
08/04/15;3430;13437266000148;ABAITI SERVICOS LTDA - EPP;ABAITI 1;0004000;193392;0;20/05/15;IRPF;3;5;66;1320
08/04/15;3430;13437266000148;ABAITI SERVICOS LTDA - EPP;ABAITI 1;0004000;193392;0;20/05/15;IRPF;1708;1;13,2;1320
08/04/15;3586;14650011000121;ATELIWARE SOFTWARE LTDA;ATELIWARE SO;0001001;193392;0;20/05/15;IRPF;1708;1,5;21,58;1438,5
09/04/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000304;193392;0;30/04/15;IRPF;5952;4,65;302,03;6495,3
09/04/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000304;193392;0;20/05/15;IRPF;3;5;324,76;6495,3
09/04/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000304;193392;0;20/05/15;IRPF;1708;1;64,95;6495,3
09/04/15;4275;19269999000105;BEM SERVICOS DE LIMPEZA E CONSERVACAO LTDA;BEM SERVICOS;0000304;193392;0;20/05/15;IRPF;2631;11;714,48;6495,3
10/04/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002200;193392;0;20/05/15;IRPF;3;5;476;9520
10/04/15;615;73859449000183;OCLE ENGENHARIA ELETRICA LTDA;OCLE;0002200;193392;0;20/05/15;IRPF;2631;3,5;266,56;9520
13/04/15;1590;02013622000180;LPE COMERCIO E IMPORTAÇÃO LTDA;AUXILIAR SER;0047175;193392;0;20/05/15;IRPF;3;5;8,55;171
13/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025067;193392;0;20/05/15;IRPF;2631;11;1285,09;13281,77
13/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025067;193392;0;20/05/15;IRPF;1708;1;132,82;13281,77
13/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025067;193392;0;20/05/15;IRPF;3;5;664,08;13281,77
13/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025067;193392;0;29/05/15;IRPF;5952;4,65;617,6;13281,77
13/04/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0009165;193392;0;20/05/15;IRPF;2631;11;2277,26;20702,38
13/04/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0009165;193392;0;30/04/15;IRPF;5952;4,65;962,66;20702,38
13/04/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0009165;193392;0;20/05/15;IRPF;1708;1;207,02;20702,38
13/04/15;1738;76764448000143;EMPRESA AUXILIAR DE SEGURANÇA LTDA;AUXILIAR SEG;0009165;193392;0;20/05/15;IRPF;3;5;1035,11;20702,38
13/04/15;2605;09230435000105;ARAUCLIN - MEDICINA E SEGURANCA DO TRABALHO LTDA.;ARAUCLIN ME;0002058;193392;0;20/05/15;IRPF;1708;1,5;25,14;1676,12
13/04/15;4408;76616218000137;SCI SISTEMAS DE PREVENCAO DE INCENDIO LTDA;SCI SISTEMAS;0000930;193392;0;20/05/15;IRPF;3;5;87,34;1746,8
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025068;193392;0;30/04/15;IRPF;5952;4,65;351,85;7566,63
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025068;193392;0;20/05/15;IRPF;1708;1;75,67;7566,63
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025068;193392;0;20/05/15;IRPF;2631;11;796,38;7566,63
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025068;193392;0;20/05/15;IRPF;3;5;378,33;7566,63
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025191;193392;0;20/05/15;IRPF;2631;11;24,9;226,4
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025191;193392;0;20/05/15;IRPF;3;5;11,32;226,4
14/04/15;1596;76047711000183;EMPRESA AUXILIAR DE SERVICOS GERAIS DO PARANA LTDA;AUXILIAR SG;0025191;193392;0;30/04/15;IRPF;5952;4,65;10,52;226,4
14/04/15;2525;53113791001790;TOTVS S.A.;TOTVS;0361656;293392;0;20/05/15;IRPF;1708;1,5;10,52;701,12
14/04/15;2525;53113791001790;TOTVS S.A.;TOTVS;0361656;293392;0;15/05/15;IRPF;5952;4,65;32,6;701,12
14/04/15;2525;53113791001790;TOTVS S.A.;TOTVS;0362897;293392;0;20/05/15;IRPF;1708;1,5;159,49;10632,49
14/04/15;2525;53113791001790;TOTVS S.A.;TOTVS;0362897;293392;0;30/04/15;IRPF;5952;4,65;496,43;10632,49
14/04/15;3244;57029431004780;ATLAS COPCO BRASIL LTDA;ATLAS SP;0002414;293391;0;20/05/15;IRPF;2631;11;361,08;3282,52
14/04/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008901;293392;0;30/04/15;IRPF;5952;4,65;839,9;18062,4
14/04/15;4002;04055601000152;BECOMEX CONSULTORIA LTDA;BECOMEX;0008901;293392;0;20/05/15;IRPF;1708;1,5;270,94;18062,4
14/04/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012758;193392;0;20/05/15;IRPF;2631;11;34,65;630
14/04/15;4589;72248859000125;RAPIDA SERVIÇOS - ADI DESENTUPIDORA LTDA;RAPIDA;0012758;193392;0;20/05/15;IRPF;3;5;31,5;630
15/04/15;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0009412;293392;0;20/05/15;IRPF;1708;1,5;42,07;2805
15/04/15;4052;80663958000525;COMISSARIA DE DESPACHOS NELSON SEARA HEUSI LTDA;NELSON SEARA;0003585;193394;0;15/04/15;IRPF;5952;4,65;20,83;447,85
15/04/15;4409;01097735000148;HARBOR INFORMATICA INDUTRIAL LTDA;HARBOR;0000422;293392;0;30/04/15;IRPF;5952;4,65;3359,95;72257
15/04/15;4409;01097735000148;HARBOR INFORMATICA INDUTRIAL LTDA;HARBOR;0000422;293392;0;20/05/15;IRPF;1708;1,5;1083,86;72257
16/04/15;207;77679686000113;PRAXAIR SURFACE TECHNOLOGIES DO BRASIL LTDA;PRAXAIR;0019494;155601;0;20/05/15;IRPF;3;3;41,21;1314,06
16/04/15;207;77679686000113;PRAXAIR SURFACE TECHNOLOGIES DO BRASIL LTDA;PRAXAIR;0019494;155601;0;29/05/15;IRPF;5952;4,65;63,88;1314,06
16/04/15;2022;05298486000100;ORGANICA LABORATORIO DE ANALISES QUIMICAS LTDA - EPP;ORGANICA;0009430;293392;0;20/05/15;IRPF;1708;1,5;23,83;1588,64
16/04/15;3098;04523560000181;PLUS SANTE EMERGENCIAS MEDICAS LTDA;PLUS SANTE;0039271;193392;0;20/05/15;IRPF;1708;1,5;51,39;3425,92
17/04/15;2284;73335929000145;COMERCIO DE TINTAS PIQUIRI LTDA - EPP;PIQUIRI;0000609;193392;0;20/05/15;IRPF;3;4,61;107,79;2338,2
17/04/15;4484;19076404000197;CETRIC - CENTRAL DE TRATAMENTO DE RESIDUOS SOLIDOS, INDUSTRIAIS E COMERCIAIS;CETRIC 1;0006706;293392;0;20/05/15;IRPF;3;5;1080,33;21606,7
